Precision,Recall,Threshold
0.037373191,0.999597467,0.000587181
0.037448338,0.999597467,0.000589082
0.037523787,0.999597467,0.00059101
0.037599541,0.999597467,0.000592884
0.037675601,0.999597467,0.000594806
0.037751969,0.999597467,0.000596699
0.037828648,0.999597467,0.00059864
0.037905639,0.999597467,0.000600582
0.037982944,0.999597467,0.000602567
0.038060565,0.999597467,0.000604556
0.038138504,0.999597467,0.000606598
0.038216763,0.999597467,0.000608504
0.038295344,0.999597467,0.000610486
0.038374248,0.999597467,0.000612561
0.038453478,0.999597467,0.000614577
0.038533036,0.999597467,0.000616685
0.038612924,0.999597467,0.000618842
0.038693144,0.999597467,0.000620884
0.038773698,0.999597467,0.000623069
0.038854588,0.999597467,0.000625233
0.038935816,0.999597467,0.000627392
0.039017385,0.999597467,0.000629621
0.039099296,0.999597467,0.0006318
0.039181552,0.999597467,0.000633987
0.039264154,0.999597467,0.000636142
0.039347106,0.999597467,0.000638332
0.039430408,0.999597467,0.000640488
0.039514065,0.999597467,0.000642666
0.039598077,0.999597467,0.000644993
0.039682447,0.999597467,0.000647239
0.039767177,0.999597467,0.000649547
0.03985227,0.999597467,0.000651857
0.039937728,0.999597467,0.000654308
0.040023553,0.999597467,0.000656637
0.040109748,0.999597467,0.000658912
0.040196314,0.999597467,0.000661214
0.040283256,0.999597467,0.000663686
0.040370574,0.999597467,0.000666018
0.040458271,0.999597467,0.000668407
0.040546351,0.999597467,0.000670877
0.040634815,0.999597467,0.00067334
0.040723665,0.999597467,0.000675788
0.040812905,0.999597467,0.000678305
0.040902537,0.999597467,0.000680789
0.040992564,0.999597467,0.000683325
0.041082988,0.999597467,0.000685862
0.041173811,0.999597467,0.000688458
0.041265037,0.999597467,0.000690918
0.041356668,0.999597467,0.000693408
0.041448707,0.999597467,0.000696048
0.041541157,0.999597467,0.000698541
0.04163402,0.999597467,0.000701115
0.041727299,0.999597467,0.000703722
0.041820997,0.999597467,0.000706384
0.041915117,0.999597467,0.000709113
0.042009661,0.999597467,0.00071191
0.042104633,0.999597467,0.000714565
0.042200035,0.999597467,0.000717356
0.04229587,0.999597467,0.000720256
0.042392142,0.999597467,0.000723092
0.042488853,0.999597467,0.000725918
0.042586006,0.999597467,0.000728746
0.042683605,0.999597467,0.000731513
0.042781652,0.999597467,0.000734379
0.04288015,0.999597467,0.000737316
0.042979103,0.999597467,0.000740241
0.043078514,0.999597467,0.000743144
0.043178385,0.999597467,0.000746263
0.043277559,0.999570631,0.000749319
0.043377195,0.999543796,0.000752374
0.043478464,0.999543796,0.0007554
0.043580206,0.999543796,0.000758465
0.043682426,0.999543796,0.000761537
0.043785126,0.999543796,0.000764744
0.043888311,0.999543796,0.000768003
0.043991983,0.999543796,0.000771116
0.044096146,0.999543796,0.000774457
0.044200803,0.999543796,0.000777665
0.044305958,0.999543796,0.000780937
0.044411615,0.999543796,0.000784292
0.044517777,0.999543796,0.000787523
0.044624448,0.999543796,0.000790922
0.044731631,0.999543796,0.000794215
0.04483933,0.999543796,0.000797635
0.044947549,0.999543796,0.000801125
0.045056292,0.999543796,0.000804534
0.045165562,0.999543796,0.000808083
0.045275363,0.999543796,0.000811612
0.0453857,0.999543796,0.000815228
0.045496576,0.999543796,0.000818872
0.045607994,0.999543796,0.000822406
0.04571996,0.999543796,0.000825942
0.045832477,0.999543796,0.000829443
0.045945549,0.999543796,0.000832982
0.046059181,0.999543796,0.000836681
0.046173375,0.999543796,0.000840507
0.046288138,0.999543796,0.000844369
0.046403472,0.999543796,0.000848113
0.046519383,0.999543796,0.00085188
0.046635874,0.999543796,0.000855773
0.046751695,0.99951696,0.000859568
0.046869357,0.99951696,0.000863512
0.046987613,0.99951696,0.000867448
0.047105202,0.999490125,0.000871439
0.047224656,0.999490125,0.0008754
0.047344717,0.999490125,0.000879579
0.04746539,0.999490125,0.000883675
0.04758668,0.999490125,0.000887756
0.047708591,0.999490125,0.000891865
0.047831129,0.999490125,0.000896112
0.047954298,0.999490125,0.000900309
0.048078102,0.999490125,0.000904656
0.048202548,0.999490125,0.00090901
0.048326342,0.999463289,0.000913378
0.048452081,0.999463289,0.000917684
0.048578476,0.999463289,0.00092207
0.048705532,0.999463289,0.000926464
0.048833254,0.999463289,0.000931063
0.048961649,0.999463289,0.00093556
0.04909072,0.999463289,0.000940227
0.049220473,0.999463289,0.000944888
0.049350914,0.999463289,0.000949542
0.049482049,0.999463289,0.000954264
0.04961255,0.999436453,0.000959141
0.049745084,0.999436453,0.000963943
0.049878328,0.999436453,0.000968925
0.050012287,0.999436453,0.000973963
0.050146968,0.999436453,0.00097889
0.050281027,0.999409618,0.000983886
0.050417165,0.999409618,0.000988815
0.050554042,0.999409618,0.000993687
0.050691665,0.999409618,0.000998784
0.050828673,0.999382782,0.001003913
0.050967801,0.999382782,0.001009133
0.051107692,0.999382782,0.001014298
0.051248354,0.999382782,0.001019804
0.051389792,0.999382782,0.001025392
0.051532012,0.999382782,0.00103091
0.051675022,0.999382782,0.001036344
0.051818828,0.999382782,0.001041935
0.051963437,0.999382782,0.001047669
0.052108855,0.999382782,0.001053366
0.052255089,0.999382782,0.001059091
0.052402146,0.999382782,0.001064895
0.052548622,0.999355947,0.001070866
0.052697343,0.999355947,0.001076619
0.052846907,0.999355947,0.001082551
0.052997323,0.999355947,0.001088333
0.053148598,0.999355947,0.001094245
0.053300738,0.999355947,0.001100444
0.053453753,0.999355947,0.00110622
0.053607648,0.999355947,0.001112383
0.053760988,0.999329111,0.001118421
0.053916664,0.999329111,0.001124532
0.054073245,0.999329111,0.001130826
0.054230737,0.999329111,0.001137146
0.05438915,0.999329111,0.001143555
0.054548491,0.999329111,0.001150134
0.054708768,0.999329111,0.001156439
0.05486999,0.999329111,0.001163275
0.055032165,0.999329111,0.001170161
0.055195301,0.999329111,0.001176826
0.055359407,0.999329111,0.001183572
0.055524492,0.999329111,0.001190525
0.055690565,0.999329111,0.001197575
0.055857634,0.999329111,0.001204245
0.056025709,0.999329111,0.001211069
0.056194798,0.999329111,0.001218134
0.056364911,0.999329111,0.001225264
0.056536056,0.999329111,0.001232421
0.056708245,0.999329111,0.00123971
0.056881485,0.999329111,0.001247108
0.057055787,0.999329111,0.001254655
0.057229624,0.999302276,0.001262317
0.057406074,0.999302276,0.001270045
0.057583616,0.999302276,0.001277952
0.057762259,0.999302276,0.001285541
0.057942014,0.999302276,0.001293322
0.058122892,0.999302276,0.001301424
0.058303336,0.99927544,0.001309419
0.058486485,0.99927544,0.001317728
0.058670788,0.99927544,0.001326132
0.058856257,0.99927544,0.001334549
0.059041316,0.999248605,0.001342902
0.059229143,0.999248605,0.001351423
0.059418169,0.999248605,0.0013601
0.059608406,0.999248605,0.00136867
0.059798258,0.999221769,0.001377317
0.059990945,0.999221769,0.001385934
0.060184878,0.999221769,0.001395091
0.060378448,0.999194933,0.001404036
0.060573277,0.999168098,0.001413253
0.060769378,0.999141262,0.001422505
0.060968401,0.999141262,0.001431814
0.061168732,0.999141262,0.001441145
0.061367087,0.999087591,0.001451261
0.061568408,0.999060756,0.001460666
0.061772724,0.999060756,0.001470231
0.061978401,0.999060756,0.001479871
0.062183782,0.99903392,0.001489856
0.062392216,0.99903392,0.001499566
0.062602051,0.99903392,0.00150968
0.062813303,0.99903392,0.001519907
0.063025985,0.99903392,0.001530009
0.063240113,0.99903392,0.001540723
0.063453996,0.999007085,0.001551071
0.063671053,0.999007085,0.001561572
0.063889599,0.999007085,0.001572091
0.064109651,0.999007085,0.001583164
0.064331225,0.999007085,0.001594335
0.064552601,0.998980249,0.001605972
0.064775517,0.998953413,0.001617224
0.065001737,0.998953413,0.001628639
0.065229543,0.998953413,0.001640479
0.065458951,0.998953413,0.001652493
0.065689979,0.998953413,0.001663993
0.065922643,0.998953413,0.001675775
0.066155183,0.998926578,0.001687952
0.066391166,0.998926578,0.001700314
0.066628839,0.998926578,0.001712479
0.06686822,0.998926578,0.001724923
0.067109327,0.998926578,0.001737322
0.067352179,0.998926578,0.001750149
0.067596794,0.998926578,0.001762613
0.067841371,0.998899742,0.001776764
0.068089567,0.998899742,0.001789953
0.068339585,0.998899742,0.001803511
0.068591446,0.998899742,0.001817368
0.06884517,0.998899742,0.001830719
0.069100778,0.998899742,0.001844723
0.069358292,0.998899742,0.001858696
0.069617732,0.998899742,0.001873325
0.069877243,0.998872907,0.00188762
0.070140594,0.998872907,0.0019021
0.070405938,0.998872907,0.001917069
0.070673297,0.998872907,0.001932023
0.070936976,0.9987924,0.001946919
0.071208414,0.9987924,0.001962196
0.071481936,0.9987924,0.001978089
0.071757568,0.9987924,0.00199372
0.072035333,0.9987924,0.002009907
0.072315258,0.9987924,0.002025786
0.072597366,0.9987924,0.002041837
0.072881685,0.9987924,0.002058303
0.073166273,0.998765565,0.002075796
0.073453107,0.998738729,0.002093243
0.073744197,0.998738729,0.002110409
0.074035613,0.998711894,0.002127528
0.074331355,0.998711894,0.002145027
0.07462947,0.998711894,0.0021629
0.074927971,0.998685058,0.002181169
0.075228887,0.998658222,0.002199577
0.075532245,0.998631387,0.002218239
0.075840115,0.998631387,0.002236752
0.076150504,0.998631387,0.002255818
0.076463445,0.998631387,0.002275196
0.076778968,0.998631387,0.002294926
0.077097106,0.998631387,0.00231481
0.077415811,0.998604551,0.002335262
0.077739269,0.998604551,0.002354781
0.078065441,0.998604551,0.002375383
0.078394361,0.998604551,0.002396013
0.078726065,0.998604551,0.002417892
0.079060587,0.998604551,0.002439723
0.079393698,0.99855088,0.002462115
0.079733949,0.99855088,0.002485106
0.080074977,0.998524045,0.002507256
0.080418953,0.998497209,0.002530295
0.080765916,0.998470374,0.002553199
0.081118085,0.998470374,0.002575967
0.081473339,0.998470374,0.002599143
0.081831718,0.998470374,0.002623154
0.082193264,0.998470374,0.002647906
0.082558018,0.998470374,0.002672823
0.082919338,0.998389867,0.002698129
0.083288372,0.998363031,0.002723467
0.083658476,0.99830936,0.002748435
0.084036442,0.99830936,0.002774975
0.084417839,0.99830936,0.002800909
0.084802714,0.99830936,0.002828433
0.085191114,0.99830936,0.002856938
0.085578487,0.998255689,0.002885007
0.085974064,0.998255689,0.002913026
0.086373315,0.998255689,0.002941288
0.086773958,0.998228854,0.002969965
0.087180701,0.998228854,0.002999694
0.087588921,0.998202018,0.003029637
0.087998637,0.998148347,0.003060198
0.088417004,0.998148347,0.003090555
0.088836979,0.998121511,0.003121193
0.089260986,0.998094676,0.003151688
0.089686672,0.998041005,0.003184719
0.09012133,0.998041005,0.003217746
0.090560221,0.998041005,0.003251891
0.091000962,0.998014169,0.003285223
0.091448496,0.998014169,0.003317854
0.091900454,0.998014169,0.003352978
0.092356901,0.998014169,0.003388672
0.09281541,0.997987334,0.003425577
0.093281027,0.997987334,0.003462958
0.093751339,0.997987334,0.003500793
0.094223884,0.997960498,0.003538496
0.094701243,0.997933663,0.003576825
0.095186049,0.997933663,0.003616036
0.095673271,0.997906827,0.003656838
0.096160361,0.99782632,0.003698722
0.096660315,0.99782632,0.00374106
0.097165495,0.99782632,0.003783884
0.097668102,0.997745814,0.003826818
0.09818394,0.997745814,0.003872568
0.098697292,0.997665307,0.00391818
0.099221463,0.997638471,0.00396432
0.099748576,0.9975848,0.004010001
0.100286773,0.9975848,0.004057407
0.100825384,0.997531129,0.004104687
0.10136987,0.997477458,0.00415459
0.101925814,0.997477458,0.004204857
0.102482374,0.997423787,0.004253284
0.103047879,0.997396951,0.004305079
0.103616903,0.99734328,0.004357131
0.104195112,0.997316445,0.004410862
0.104779842,0.997289609,0.00446566
0.105368368,0.997235938,0.00451954
0.105969311,0.997235938,0.004574708
0.106565675,0.997128596,0.004630862
0.107180459,0.997128596,0.004688185
0.107796575,0.997074925,0.004743767
0.108419882,0.997021254,0.004803245
0.109053444,0.996994418,0.004862298
0.109694488,0.996967583,0.004921299
0.110343148,0.996940747,0.004982635
0.110999561,0.996913912,0.005044709
0.111666872,0.996913912,0.005110886
0.112339231,0.996887076,0.005172212
0.113019773,0.99686024,0.005237919
0.113708648,0.996833405,0.005306303
0.11439677,0.996726063,0.005374523
0.115102719,0.996699227,0.005445144
0.115811237,0.99661872,0.005517341
0.116538062,0.99661872,0.0055924
0.11727091,0.996591885,0.005667292
0.118013074,0.996565049,0.005742888
0.118764732,0.996538214,0.005822723
0.119516411,0.996430872,0.005903885
0.12028431,0.996377201,0.005984388
0.121065486,0.996350365,0.006069102
0.121856917,0.996323529,0.00615417
0.122658808,0.996296694,0.00624128
0.123464715,0.996216187,0.006329493
0.124288111,0.996189352,0.006418823
0.125109125,0.996055174,0.006508609
0.125958253,0.996055174,0.006605001
0.126818985,0.996055174,0.006703991
0.127681241,0.995974667,0.006806674
0.128555444,0.995894161,0.006909365
0.129445334,0.995840489,0.00701338
0.130344215,0.995759983,0.007117362
0.13126289,0.995733147,0.007227218
0.132191095,0.995679476,0.007339679
0.133121858,0.995545298,0.007453689
0.134080534,0.995518463,0.0075733
0.135056812,0.995518463,0.007692542
0.136043744,0.995491627,0.007817991
0.137030483,0.99535745,0.007942629
0.1380468,0.995330614,0.008076622
0.139067111,0.995223272,0.008212557
0.140106621,0.995142765,0.008348613
0.141165766,0.995089094,0.008487781
0.142245001,0.995062258,0.008632615
0.143337057,0.995008587,0.008780895
0.144446133,0.994954916,0.008930509
0.145560848,0.994820739,0.009084826
0.14670904,0.994793903,0.009235313
0.147867575,0.994713396,0.009399685
0.149040724,0.994606054,0.009560412
0.150224788,0.994445041,0.009731246
0.151444558,0.99439137,0.00990483
0.152680312,0.994310863,0.010082847
0.153940759,0.994257192,0.010266657
0.15522233,0.994203521,0.010451171
0.156521335,0.994123014,0.010646196
0.157842481,0.994042508,0.010841055
0.159190638,0.993988836,0.011046353
0.160549166,0.993854659,0.01125861
0.161927085,0.993693645,0.011474305
0.163351377,0.99366681,0.011690521
0.164787673,0.993559468,0.011921251
0.166231807,0.993344783,0.012153245
0.167715711,0.993210605,0.012395565
0.169235905,0.993130099,0.01264833
0.170788778,0.993076428,0.012917031
0.172379901,0.993076428,0.013183412
0.173986844,0.992995921,0.013463412
0.175624297,0.992915414,0.013748751
0.177283553,0.992781237,0.01405018
0.178979761,0.992673894,0.01434882
0.180699346,0.992512881,0.014677959
0.182457802,0.992378703,0.015001626
0.18423636,0.992164019,0.015332498
0.186060792,0.992003006,0.015680196
0.187912161,0.991788321,0.016034031
0.189816979,0.991654143,0.016400777
0.191730201,0.991358952,0.016784446
0.193709781,0.991197939,0.017183201
0.195710129,0.990929584,0.01757773
0.197753339,0.990661228,0.018005492
0.199840803,0.990392872,0.018422749
0.201946605,0.989990339,0.018868179
0.204143305,0.98980249,0.01933705
0.206355603,0.989453628,0.019823384
0.208663267,0.98931945,0.020331142
0.211012326,0.989131602,0.020859711
0.213415799,0.988943753,0.021384637
0.215846306,0.988621726,0.021945127
0.218358164,0.988407042,0.022522412
0.220894305,0.988031344,0.023079623
0.223516338,0.987762988,0.023683766
0.226178255,0.987387291,0.02433704
0.228925111,0.9870921,0.025007102
0.231690793,0.986582224,0.025671574
0.23456538,0.986233362,0.026359192
0.237494909,0.985803993,0.027102248
0.240501189,0.985374624,0.027836177
0.243607186,0.985025762,0.028637365
0.246776569,0.984596393,0.029457397
0.250046019,0.984220696,0.030324098
0.253433511,0.98395234,0.031223983
0.256901953,0.983630313,0.032209243
0.260397933,0.983039931,0.033207129
0.263958695,0.982315371,0.034204415
0.267689516,0.981832331,0.035253987
0.271516295,0.98129562,0.036350129
0.275420759,0.980624732,0.037497349
0.279368213,0.979685487,0.038757213
0.283430605,0.978719407,0.040032026
0.287708108,0.978048519,0.0413592
0.292050659,0.97713611,0.042815749
0.296485894,0.976062688,0.044295233
0.301109573,0.975123444,0.045803209
0.305872241,0.974130528,0.047418058
0.31084104,0.97327179,0.049121823
0.315948272,0.972305711,0.050868627
0.321281184,0.971473809,0.052732696
0.326671305,0.970239373,0.054642516
0.332333428,0.969219622,0.056661043
0.338142242,0.968012022,0.058795837
0.3442399,0.966992271,0.061062005
0.350331622,0.965301632,0.063348933
0.356794501,0.963959854,0.065796126
0.363549763,0.962698583,0.068283608
0.37049143,0.961195792,0.070940309
0.377567942,0.959290468,0.07374235
0.38499304,0.957492486,0.076770264
0.392690539,0.955560326,0.079912456
0.40096079,0.954164878,0.083228882
0.409381958,0.952232718,0.086702213
0.417775783,0.949334478,0.090428558
0.426745044,0.946811936,0.09427938
0.436109424,0.944182052,0.098496357
0.445822794,0.941283813,0.103013047
0.455990714,0.938278231,0.107705194
0.466515795,0.934896951,0.112761437
0.477565117,0.93140833,0.118279865
0.489225632,0.927892872,0.124119608
0.50111391,0.923545513,0.130387807
0.513535402,0.918876127,0.137133925
0.526864264,0.914448261,0.144390627
0.540246023,0.908678617,0.152104222
0.554312178,0.902586947,0.160382479
0.569081582,0.896092744,0.169329817
0.584311096,0.888712967,0.17936414
0.600307259,0.880823315,0.190080816
0.616967557,0.872155432,0.202412729
0.634035164,0.862253113,0.215034429
0.650943978,0.850311292,0.229682257
0.667437924,0.836034779,0.245358347
0.684737113,0.820953199,0.261750813
0.70342339,0.805603263,0.280103755
0.722988421,0.789206741,0.2997872
0.74206893,0.77020717,0.320346694
0.760667448,0.748685058,0.342932315
0.779738732,0.725606483,0.366657889
0.79940019,0.700998283,0.390529532
0.818039574,0.673438171,0.415717638
0.835373296,0.642872477,0.442036105
0.853619223,0.611099184,0.470481407
0.868622604,0.575220052,0.49871628
0.883317899,0.537542937,0.526914314
0.897518982,0.498014169,0.554916595
0.910799379,0.456499571,0.582694722
0.923007735,0.413079648,0.608990712
0.934523404,0.368076428,0.635396552
0.945412953,0.321624088,0.661294076
0.953545003,0.273212752,0.687389107
0.960470209,0.223647488,0.714401187
0.968998053,0.17362602,0.742619732
0.977122087,0.122638471,0.774254968
0.986178558,0.070845857,0.810268045
0.994091581,0.018060326,0.857261259
