Accuracy,AUPR,AUC,F1 Score,Precision,Recall
0.7649205667668527,0.7442295967665932,0.8223135175532614,0.6787914344382517,0.5300652846180277,0.9435270132517839
0.8846071275225419,0.7990951488904559,0.8324201829237659,0.7622733303847855,0.8023743016759777,0.7259898904802022
0.921720695577501,0.7504129872097257,0.7813212719309302,0.6918119387216058,0.8572924849437026,0.5798795607509741
0.9696758265349935,0.757376493931472,0.8012699229362635,0.7197420634920634,0.8815309842041312,0.6081307627829002
0.9822080291970803,0.7382416471648752,0.7715668655768667,0.6832298136645962,0.9154929577464789,0.5449695121951219
0.9869847574066123,0.778868277744051,0.8114488630029115,0.7446024223275408,0.9217731421121251,0.6245583038869258
0.9814834693001289,0.6571919219223485,0.7559961821330129,0.6225382932166302,0.7837465564738292,0.5163339382940109
0.9848915843709747,0.7234650596426347,0.7903627877589495,0.6925177498634626,0.851006711409396,0.583793738489871
0.986152855302705,0.6028815988637561,0.7678100588795284,0.5930599369085173,0.6561954624781849,0.5410071942446043
0.9930495920996135,0.7632682349062224,0.7712295298060005,0.6977829638273045,0.9771241830065359,0.542649727767695
0.9961088449978531,0.791821927343672,0.8202387479335292,0.7619047619047619,0.9392712550607287,0.6408839779005525
0.995223271790468,0.7053315747057731,0.8261237631532268,0.7003367003367003,0.7536231884057971,0.6540880503144654
0.9944987118935166,0.5057105628139333,0.6140696090424609,0.35331230283911674,0.7777777777777778,0.22857142857142856
0.997128595963933,0.7787338840645747,0.7877145823077063,0.7249357326478149,0.9791666666666666,0.5755102040816327
0.9956526406182911,0.49725377416069705,0.5903176454114952,0.2956521739130435,0.8095238095238095,0.18085106382978725
0.9975042936882782,0.715689799835356,0.7211986437598988,0.610878661087866,0.9864864864864865,0.44242424242424244
0.9988729068269644,0.8707182169945976,0.8742196521086611,0.8531468531468532,0.991869918699187,0.7484662576687117
0.9965382138256763,0.5225342403637303,0.6319137684236218,0.39436619718309857,0.7777777777777778,0.2641509433962264
0.9983630313439245,0.7965568587710091,0.8384728458395279,0.7781818181818181,0.9145299145299145,0.6772151898734177
0.9983898668956633,0.7955029191504073,0.8310610435105181,0.7727272727272726,0.9272727272727272,0.6623376623376623
0.9982020180334907,0.7141171391107092,0.8171775881803347,0.7048458149779736,0.7920792079207921,0.6349206349206349
0.9979336625161014,0.5613565073231239,0.671434081409325,0.4761904761904762,0.7777777777777778,0.3431372549019608
0.9978263203091455,0.5510465865178188,0.6099596383597029,0.352,0.88,0.22
0.9975848003434951,0.5275233893019367,0.5263157894736842,0.1,1.0,0.05263157894736842
0.9975311292400172,0.5012344353799915,0.5,0.0,0.0,0.0
0.9989534134821811,0.7407316085308797,0.8208531842674686,0.7272727272727273,0.8387096774193549,0.6419753086419753
0.998121511378274,0.5463937897654085,0.5454545454545454,0.16666666666666669,1.0,0.09090909090909091
0.9988192357234865,0.6866762549367744,0.726626332159151,0.6071428571428572,0.918918918918919,0.4533333333333333
0.9987387290682697,0.6520457891185671,0.671415128400126,0.5052631578947367,0.96,0.34285714285714286
0.9988997423787033,0.659350671405842,0.761073052352561,0.6306306306306306,0.7954545454545454,0.5223880597014925
0.9987118935165307,0.5912422176899956,0.6405981182795699,0.4285714285714286,0.9,0.28125
0.9983630313439245,0.50888300045707,0.5080645161290323,0.031746031746031744,1.0,0.016129032258064516
0.9984167024474023,0.5007916487762989,0.5,0.0,0.0,0.0
0.9984703735508802,0.3513261080923686,0.5172279406176609,0.06557377049180328,0.6666666666666666,0.034482758620689655
0.9993827823100043,0.7897554575037852,0.815762597021217,0.7578947368421052,0.9473684210526315,0.631578947368421
0.9991144267926149,0.6677995592292727,0.7726197718538281,0.6451612903225806,0.7894736842105263,0.5454545454545454
0.9991680978960927,0.7133789140149166,0.712962962962963,0.5974025974025974,1.0,0.42592592592592593
0.9986313868613139,0.500684306569343,0.5,0.0,0.0,0.0
0.9986850579647918,0.5006574710176042,0.5,0.0,0.0,0.0
0.9993291112065265,0.7236882384746276,0.7603897965032961,0.6666666666666667,0.9259259259259259,0.5208333333333334
0.9993291112065265,0.6954667116117963,0.7386094963607054,0.6268656716417911,0.9130434782608695,0.4772727272727273
0.9989802490339201,0.5686916936648581,0.5681818181818181,0.24000000000000002,1.0,0.13636363636363635
0.9992486045513096,0.6503756977243452,0.65,0.4615384615384615,1.0,0.3
0.9992217689995706,0.6119141592628068,0.6499865678057167,0.4528301886792453,0.9230769230769231,0.3
0.9994901245169601,0.747728102189781,0.7874731356114334,0.7076923076923077,0.92,0.575
0.9990875912408759,0.5004562043795621,0.5,0.0,0.0,0.0
0.9992486045513096,0.5886109918419923,0.5882352941176471,0.3,1.0,0.17647058823529413
0.9994364534134822,0.500281773293259,0.5,0.0,0.0,0.0
0.9994632889652211,0.5002683555173895,0.5,0.0,0.0,0.0
0.9995974667239158,0.5002012666380421,0.5,0.0,0.0,0.0
0.9996511378273937,0.5001744310863031,0.5,0.0,0.0,0.0
0.9996779733791327,0.5001610133104336,0.5,0.0,0.0,0.0
0.9997853155860884,0.6001073422069558,0.6,0.33333333333333337,1.0,0.2
0.9997316444826105,0.5001341777586947,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9998121511378274,0.5000939244310864,0.5,0.0,0.0,0.0
0.9998121511378274,0.5000939244310864,0.5,0.0,0.0,0.0
0.9998389866895664,0.5000805066552169,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
